#id	100_10000seq_sampleA1	100_10000seq_sampleA2	100_10000seq_sampleA3	100_10000seq_sampleB1	100_10000seq_sampleB2	100_10000seq_sampleB3	100_10000seq_sampleC1	100_10000seq_sampleC2	100_10000seq_sampleC3
2_2821	0	0	0	1	0	0	0	0	0
2_7104	0	0	0	1	0	0	0	0	0
2_51195	0	0	0	1	0	0	0	0	0
2_62489	0	0	0	1	1	0	0	0	0
2_25252	0	0	0	0	0	1	0	0	0
2_5296	0	0	0	1	0	1	0	0	0
2_56890	0	0	0	1	0	1	0	0	0
3_15898	0	0	0	0	0	0	0	1	0
2_26701	0	0	0	0	0	1	0	0	0
2_96767	0	0	0	1	1	1	0	0	0
3_76270	0	0	0	0	0	0	0	0	1
2_53450	0	0	0	1	0	1	0	0	0
2_50499	0	0	0	0	1	0	0	0	0
1_27221	0	0	1	0	0	0	0	0	0
2_69361	0	0	0	0	1	0	0	0	0
1_64141	0	1	0	0	0	0	0	0	0
1_33946	1	1	1	0	0	0	0	0	0
2_55865	0	0	0	1	0	1	0	0	0
2_98358	0	0	0	0	1	0	0	0	0
2_53405	0	0	0	0	1	0	0	0	0
2_11218	0	0	0	0	0	1	0	0	0
2_90024	0	0	0	0	1	0	0	0	0
2_14089	0	0	0	0	0	1	0	0	0
2_7114	0	0	0	0	0	1	0	0	0
2_1722	0	0	0	0	0	1	0	0	0
2_80542	0	0	0	0	0	1	0	0	0
2_24474	0	0	0	0	0	1	0	0	0
2_91748	0	0	0	0	0	1	0	0	0
2_62989	0	0	0	0	1	0	0	0	0
2_97222	0	0	0	1	0	0	0	0	0
2_84827	0	0	0	0	0	1	0	0	0
2_26318	0	0	0	1	1	0	0	0	0
2_15882	0	0	0	0	0	1	0	0	0
2_78311	0	0	0	1	0	0	0	0	0
2_33493	0	0	0	0	0	1	0	0	0
2_83519	0	0	0	1	0	0	0	0	0
2_81221	0	0	0	1	0	0	0	0	0
2_41869	0	0	0	1	0	1	0	0	0
2_42982	0	0	0	1	0	0	0	0	0
2_20985	0	0	0	1	0	0	0	0	0
2_17319	0	0	0	0	0	1	0	0	0
2_67479	0	0	0	1	0	0	0	0	0
2_31751	0	0	0	0	1	0	0	0	0
2_23689	0	0	0	1	0	0	0	0	0
3_50291	0	0	0	0	0	0	0	0	1
2_28920	0	0	0	0	0	1	0	0	0
2_92285	0	0	0	1	0	0	0	0	0
2_77034	0	0	0	1	0	0	0	0	0
2_61670	0	0	0	0	1	0	0	0	0
2_51446	0	0	0	0	0	1	0	0	0
2_74274	0	0	0	1	0	0	0	0	0
2_49455	0	0	0	0	0	1	0	0	0
2_14943	0	0	0	1	0	0	0	0	0
1_37504	0	0	1	0	0	0	0	0	0
1_41507	0	1	0	0	0	0	0	0	0
1_81504	0	1	0	0	0	0	0	0	0
1_31557	0	0	1	0	0	0	0	0	0
1_50310	0	0	1	0	0	0	0	0	0
1_57446	1	0	0	0	0	0	0	0	0
1_60017	0	1	1	0	0	0	0	0	0
1_98751	0	1	1	0	0	0	0	0	0
1_95821	0	0	1	0	0	0	0	0	0
2_12021	0	0	0	0	0	1	0	0	0
2_6716	0	0	0	0	1	0	0	0	0
2_30212	0	0	0	0	1	1	0	0	0
2_67149	0	0	0	0	0	1	0	0	0
2_42008	0	0	0	0	0	1	0	0	0
2_61510	0	0	0	1	0	1	0	0	0
2_61596	0	0	0	0	0	1	0	0	0
2_38357	0	0	0	0	0	1	0	0	0
1_40010	0	1	0	0	0	0	0	0	0
2_221	0	0	0	0	0	1	0	0	0
2_19404	0	0	0	1	0	0	0	0	0
2_48361	0	0	0	1	0	0	0	0	0
2_93984	0	0	0	1	0	0	0	0	0
2_22001	0	0	0	0	1	0	0	0	0
2_51705	0	0	0	1	0	1	0	0	0
2_92182	0	0	0	0	1	0	0	0	0
2_49902	0	0	0	0	1	0	0	0	0
2_68094	0	0	0	0	1	0	0	0	0
2_32488	0	0	0	0	1	0	0	0	0
2_92642	0	0	0	0	1	0	0	0	0
2_49542	0	0	0	0	0	1	0	0	0
2_33039	0	0	0	1	0	0	0	0	0
2_26380	0	0	0	1	0	0	0	0	0
2_24845	0	0	0	0	1	1	0	0	0
2_8070	0	0	0	0	0	1	0	0	0
2_57705	0	0	0	1	0	0	0	0	0
2_92532	0	0	0	1	0	0	0	0	0
2_58711	0	0	0	0	1	0	0	0	0
2_24379	0	0	0	0	1	0	0	0	0
2_69997	0	0	0	0	1	0	0	0	0
2_95643	0	0	0	1	0	0	0	0	0
2_6958	0	0	0	1	0	0	0	0	0
2_61491	0	0	0	0	1	0	0	0	0
2_38681	0	0	0	0	0	1	0	0	0
2_96672	0	0	0	0	0	1	0	0	0
2_89155	0	0	0	1	1	0	0	0	0
2_79414	0	0	0	0	1	0	0	0	0
2_49666	0	0	0	0	0	1	0	0	0
2_9300	0	0	0	0	0	1	0	0	0
2_37892	0	0	0	0	0	1	0	0	0
2_52827	0	0	0	0	0	1	0	0	0
2_56383	0	0	0	1	0	0	0	0	0
2_40430	0	0	0	0	0	1	0	0	0
2_32696	0	0	0	0	1	0	0	0	0
2_46224	0	0	0	0	1	0	0	0	0
2_44251	0	0	0	1	0	0	0	0	0
2_2758	0	0	0	0	0	1	0	0	0
2_2148	0	0	0	0	0	1	0	0	0
2_50949	0	0	0	0	1	0	0	0	0
2_69546	0	0	0	0	0	1	0	0	0
2_13021	0	0	0	0	0	1	0	0	0
2_34730	0	0	0	0	0	1	0	0	0
2_69955	0	0	0	0	1	0	0	0	0
2_63968	0	0	0	1	0	0	0	0	0
2_65007	0	0	0	0	1	0	0	0	0
2_7992	0	0	0	0	1	0	0	0	0
2_83943	0	0	0	0	0	1	0	0	0
2_76437	0	0	0	1	1	0	0	0	0
1_28352	0	0	1	0	0	0	0	0	0
2_36112	0	0	0	2	1	0	0	0	0
2_49777	0	0	0	0	0	1	0	0	0
1_70536	0	1	1	0	0	0	0	0	0
2_75046	0	0	0	0	1	0	0	0	0
2_6115	0	0	0	1	0	0	0	0	0
2_45783	0	0	0	0	0	1	0	0	0
3_27011	0	0	0	0	0	0	1	0	0
2_76456	0	0	0	1	0	0	0	0	0
2_48450	0	0	0	1	0	0	0	0	0
2_53342	0	0	0	0	1	0	0	0	0
2_83068	0	0	0	1	0	0	0	0	0
2_86921	0	0	0	0	0	1	0	0	0
2_30008	0	0	0	0	1	1	0	0	0
2_76218	0	0	0	0	0	1	0	0	0
3_90270	0	0	0	0	0	0	0	0	1
2_49997	0	0	0	0	1	0	0	0	0
2_74250	0	0	0	1	0	0	0	0	0
2_76070	0	0	0	0	0	1	0	0	0
2_3639	0	0	0	0	0	1	0	0	0
2_38730	0	0	0	0	0	1	0	0	0
1_43613	0	1	0	0	0	0	0	0	0
1_24739	1	0	0	0	0	0	0	0	0
2_87783	0	0	0	0	0	1	0	0	0
2_88274	0	0	0	1	1	0	0	0	0
2_32860	0	0	0	1	0	0	0	0	0
1_59691	0	0	1	0	0	0	0	0	0
2_33531	0	0	0	1	1	0	0	0	0
2_77912	0	0	0	0	0	1	0	0	0
2_43057	0	0	0	0	1	1	0	0	0
2_86728	0	0	0	1	0	0	0	0	0
2_99011	0	0	0	0	1	0	0	0	0
2_93952	0	0	0	1	0	0	0	0	0
3_61057	0	0	0	0	0	0	0	1	0
2_72492	0	0	0	0	0	1	0	0	0
2_9853	0	0	0	0	1	0	0	0	0
2_55887	0	0	0	1	0	0	0	0	0
2_30759	0	0	0	0	0	1	0	0	0
1_59436	0	1	0	0	0	0	0	0	0
2_48171	0	0	0	0	1	1	0	0	0
2_44605	0	0	0	0	1	0	0	0	0
2_26319	0	0	0	0	0	1	0	0	0
1_4626	0	0	1	0	0	0	0	0	0
2_35791	0	0	0	0	0	1	0	0	0
2_18188	0	0	0	0	0	1	0	0	0
2_81617	0	0	0	1	0	0	0	0	0
2_88906	0	0	0	0	0	1	0	0	0
2_85714	0	0	0	2	1	0	0	0	0
2_79035	0	0	0	0	1	0	0	0	0
2_17175	0	0	0	0	1	1	0	0	0
2_15830	0	0	0	0	0	1	0	0	0
2_57321	0	0	0	0	1	0	0	0	0
1_12890	0	1	0	0	0	0	0	0	0
2_8871	0	0	0	0	0	1	0	0	0
2_64127	0	0	0	0	0	1	0	0	0
1_34695	0	0	1	0	0	0	0	0	0
2_56780	0	0	0	1	0	0	0	0	0
2_3152	0	0	0	0	1	0	0	0	0
2_57906	0	0	0	0	0	1	0	0	0
2_31010	0	0	0	0	1	0	0	0	0
2_72833	0	0	0	0	0	1	0	0	0
2_93609	0	0	0	0	1	0	0	0	0
1_88092	1	0	0	0	0	1	0	0	0
1_56401	0	1	0	0	0	0	0	0	0
2_7267	0	0	0	1	0	0	0	0	0
2_97630	0	0	0	0	1	0	0	0	0
1_25770	0	0	1	0	0	0	0	0	0
2_35866	0	0	0	0	1	0	0	0	0
2_40163	0	0	0	0	1	0	0	0	0
2_43860	0	0	0	1	0	0	0	0	0
2_14463	0	0	0	0	1	0	0	0	0
2_92937	0	0	0	0	0	1	0	0	0
3_41545	0	0	0	0	0	0	0	0	1
2_22867	0	0	0	0	0	1	0	0	0
2_32050	0	0	0	0	0	1	0	0	0
2_24562	0	0	0	1	0	0	0	0	0
2_57562	0	0	0	0	0	1	0	0	0
2_11878	0	0	0	0	1	0	0	0	0
2_27304	0	0	0	0	0	1	0	0	0
2_89396	0	0	0	1	0	0	0	0	0
1_94449	1	1	0	0	0	0	0	0	0
1_98990	0	1	0	0	0	0	0	0	0
2_69896	0	0	0	0	0	1	0	0	0
1_60048	0	0	1	0	0	0	0	0	0
1_5197	0	1	0	0	0	0	0	0	0
2_74041	0	0	0	1	0	0	0	0	0
2_41976	0	0	0	0	1	0	0	0	0
2_33032	0	0	0	0	1	0	0	0	0
1_66639	0	0	1	1	0	1	0	0	0
1_37013	1	0	1	0	0	0	0	0	0
2_14312	0	0	0	0	0	1	0	0	0
2_99617	0	0	0	0	1	0	0	0	0
2_53018	0	0	0	1	0	0	0	0	0
2_8653	0	0	0	0	1	0	0	0	0
2_20310	0	0	0	0	0	1	0	0	0
2_21541	0	0	0	1	0	0	0	0	0
1_50066	0	0	1	0	0	0	0	0	1
2_75980	0	0	0	0	1	1	0	0	0
1_90190	1	0	0	0	0	1	0	0	0
2_26983	0	0	0	0	1	0	0	0	0
2_90906	0	0	0	0	0	1	0	0	0
2_89983	0	0	0	0	0	1	0	0	0
3_18753	0	0	0	0	0	0	1	0	0
2_2989	0	0	0	1	0	0	0	0	0
1_56232	0	0	1	0	0	0	0	0	0
2_11338	0	0	0	1	1	0	1	0	0
2_99629	0	0	0	0	0	1	0	0	0
2_88703	0	0	0	0	0	1	0	0	0
2_40452	0	0	0	1	0	0	0	0	0
2_40152	0	0	0	0	1	0	0	0	0
2_96098	0	0	0	0	0	1	0	0	0
2_38409	0	0	0	1	0	0	0	0	0
1_65019	1	1	0	0	0	0	0	0	0
2_22088	0	0	0	0	1	0	0	0	0
2_13731	0	0	0	0	0	1	0	0	0
1_36605	0	1	0	0	0	0	0	0	0
2_3485	0	0	0	0	0	1	0	0	0
2_69627	0	0	0	1	0	1	0	0	0
2_41407	0	0	0	1	0	0	0	0	0
1_52537	0	1	0	0	0	0	0	0	0
2_17188	0	0	0	1	0	0	0	0	0
2_22574	0	0	0	0	0	1	0	0	0
2_18799	0	0	0	0	1	0	0	0	0
2_71768	0	0	0	0	1	0	0	0	0
2_35718	0	0	0	0	0	1	0	0	0
2_96867	0	0	0	0	1	0	0	0	0
2_35753	0	0	0	0	1	1	0	0	0
1_83232	0	1	0	0	0	0	0	0	0
2_77999	0	0	0	0	0	1	0	0	0
2_35236	0	0	0	0	0	1	0	0	0
2_53625	0	0	0	0	0	1	0	0	0
2_47586	0	0	0	0	1	0	0	0	0
2_75467	0	0	0	1	0	0	0	0	0
2_74074	0	0	0	0	1	0	0	0	0
2_90895	0	0	0	0	1	0	0	0	0
2_42642	0	0	0	0	0	1	0	0	0
2_3284	0	0	0	1	0	0	0	0	0
2_25063	0	0	0	1	0	0	0	0	0
2_12565	0	0	0	0	1	1	0	1	0
1_55484	1	0	0	0	0	0	0	0	0
2_69167	0	0	0	1	0	1	0	0	0
2_29781	0	0	0	0	1	1	0	0	0
2_53083	0	0	0	0	1	0	0	0	0
2_86375	0	0	0	0	1	0	0	0	0
2_2727	0	0	0	0	2	0	0	0	0
2_54940	0	0	0	1	0	0	0	0	0
2_99199	0	0	0	0	0	1	0	0	0
2_95875	0	0	0	1	0	0	0	0	0
3_11746	0	0	0	0	0	0	0	1	0
2_2156	0	0	0	1	0	0	0	0	0
2_2680	0	0	0	0	1	0	0	0	0
2_70672	0	0	0	1	0	0	0	0	0
2_87585	0	0	0	1	0	1	0	0	0
2_80794	0	0	0	0	0	1	0	0	0
2_4825	0	0	0	1	0	0	0	0	0
1_90575	0	0	1	0	0	0	0	0	0
2_42	0	0	0	1	0	0	0	0	0
1_13859	0	1	0	0	0	0	0	0	0
2_44401	0	0	0	1	0	0	0	0	0
1_69324	0	0	1	0	0	0	0	0	0
2_53030	0	0	0	0	1	0	0	0	0
2_1312	0	0	0	1	0	0	0	0	0
1_57278	0	1	0	0	0	0	0	0	0
2_63172	0	0	0	0	1	0	0	0	0
2_5705	0	0	0	0	0	1	0	0	0
2_68079	0	0	0	0	0	1	0	0	0
2_86392	0	0	0	0	1	0	0	0	0
2_84176	0	0	0	0	0	1	0	0	0
2_71250	0	0	0	0	1	0	0	0	0
2_13312	0	0	0	1	0	0	0	0	0
1_96309	0	1	0	1	0	0	0	0	0
2_60817	0	0	0	0	0	1	0	0	0
2_51780	0	0	0	1	0	0	0	0	0
2_91269	0	0	0	0	0	1	0	0	0
2_17438	0	0	0	0	1	0	0	0	0
1_37040	1	0	0	0	0	0	0	0	0
2_76136	0	0	0	0	1	0	0	0	0
2_17242	0	0	0	1	0	0	0	0	0
2_31357	0	0	0	1	1	0	0	0	0
2_37155	0	0	0	0	0	1	0	0	0
2_96982	0	0	0	1	0	0	0	0	0
2_28725	0	0	0	1	1	1	0	0	0
2_31423	0	0	0	0	1	0	0	0	0
2_89490	0	0	0	0	1	1	0	0	0
2_77980	0	0	0	0	0	1	0	0	0
2_21876	0	0	0	1	0	1	0	0	0
2_51823	0	0	0	0	2	0	0	0	0
2_68774	0	0	0	0	0	1	0	0	0
2_68121	0	0	0	0	0	1	0	0	0
2_20951	0	0	0	2	0	0	0	0	0
2_34341	0	0	0	0	1	0	0	0	0
1_22093	1	0	0	0	0	0	0	0	0
2_54064	0	0	0	0	1	0	0	0	0
1_36537	1	0	0	1	0	1	0	0	0
2_65384	0	0	0	1	0	0	0	0	0
2_55962	0	0	0	0	0	1	0	0	0
1_72192	0	1	0	0	0	0	0	0	0
2_44136	0	0	0	1	0	0	0	0	0
2_61057	0	0	0	0	1	1	0	0	0
2_10286	0	0	0	0	0	1	0	0	0
1_34864	0	1	0	0	0	0	0	0	0
2_73861	0	0	0	1	0	0	0	0	0
2_28568	0	0	0	1	1	0	0	0	0
1_71398	0	1	0	0	0	0	0	0	0
2_83307	0	0	0	1	0	0	0	0	0
2_86382	0	0	0	0	1	0	0	0	0
3_38030	0	0	0	0	0	0	1	0	0
1_80393	1	0	0	0	0	0	0	0	0
2_76538	0	0	0	1	0	0	0	0	0
2_72156	0	0	0	1	0	0	0	0	0
2_53516	0	0	0	1	1	0	0	0	0
2_91111	0	0	0	0	1	0	0	0	0
1_94007	1	0	0	0	0	0	0	0	0
2_29349	0	0	0	0	1	0	0	0	0
2_54500	0	0	0	1	0	0	0	0	0
2_55200	0	0	0	0	1	0	0	0	0
2_97084	0	0	0	0	1	1	0	0	0
2_78051	0	0	0	1	0	0	0	0	0
2_64195	0	0	0	1	0	1	0	0	0
2_41858	0	0	0	1	1	0	0	0	0
2_92079	0	0	0	0	1	0	0	0	0
2_67145	0	0	0	0	1	0	0	0	0
2_12608	0	0	0	1	0	0	0	0	0
1_51601	0	0	1	0	0	0	0	0	0
2_95844	0	0	0	0	1	0	0	0	0
2_22550	0	0	0	0	0	1	0	0	0
3_72657	0	0	0	0	0	0	0	1	0
2_2007	0	0	0	0	1	0	0	0	0
2_87706	0	0	0	0	0	1	0	0	0
1_14898	1	0	0	0	1	0	0	0	0
2_3920	0	0	0	1	0	1	0	0	0
2_28477	0	0	0	0	0	1	0	0	0
2_57020	0	0	0	0	1	0	0	0	0
2_29317	0	0	0	1	0	0	0	0	0
2_54901	0	0	0	0	2	1	0	0	0
2_16629	0	0	0	1	0	0	0	0	0
1_59072	1	1	0	0	0	0	0	0	0
2_75027	0	0	0	0	0	1	0	0	0
1_39153	0	1	0	0	0	0	0	0	0
2_10000	0	0	0	0	1	0	0	0	0
1_69789	0	0	1	0	0	0	0	0	0
2_60789	0	0	0	0	1	1	0	0	0
2_54979	0	0	0	1	0	0	0	0	0
2_15618	0	0	0	0	1	0	0	0	0
1_34701	10	10	7	27	23	16	0	0	1
1_78762	0	0	1	0	0	0	0	0	0
2_69296	0	0	0	1	0	0	0	0	0
2_27875	0	0	0	1	0	0	0	0	0
1_68928	0	1	0	0	0	0	0	0	0
2_67975	0	0	0	1	0	1	0	0	0
2_37068	0	0	0	0	1	0	0	0	0
2_76821	0	0	0	1	1	0	0	0	0
2_74451	0	0	0	0	0	1	0	0	0
1_64099	0	1	0	0	0	0	0	1	0
2_21771	0	0	0	0	1	1	0	0	0
2_16306	0	0	0	0	1	0	0	0	0
2_8862	0	0	0	3	0	0	0	0	0
2_48346	0	0	0	0	2	0	0	0	0
1_70464	0	1	0	0	1	0	0	0	0
2_70003	0	0	0	0	1	0	0	0	0
1_97389	0	1	0	0	0	0	0	0	0
2_32427	0	0	0	1	1	0	0	0	0
2_39343	0	0	0	0	1	0	0	0	0
1_67108	1	0	1	0	0	0	0	0	0
2_45156	0	0	0	1	0	0	0	0	0
2_36057	0	0	0	0	1	0	0	0	0
2_34061	0	0	0	1	0	0	0	0	0
2_25433	0	0	0	0	1	0	0	0	0
2_45453	0	0	0	0	0	1	0	0	0
2_61700	0	0	0	1	0	1	0	0	0
2_17669	0	0	0	0	1	0	0	0	0
2_45652	0	0	0	0	0	1	0	0	0
2_4032	0	0	0	0	0	1	0	0	0
2_75853	0	0	0	1	0	1	0	0	0
2_93557	0	0	0	0	1	0	0	0	0
2_27530	0	0	0	0	1	0	0	0	0
1_79000	0	0	1	1	0	0	0	0	0
1_36056	1	0	1	0	0	1	0	0	0
1_71847	0	1	0	0	0	0	0	0	0
2_33907	0	0	0	1	1	1	0	0	0
1_12600	0	1	0	1	0	1	0	0	0
2_22260	0	0	0	0	1	0	0	0	0
2_92557	0	0	0	1	0	0	0	0	0
2_35046	0	0	0	0	1	0	0	0	0
1_58798	1	0	0	0	0	0	0	0	0
2_83647	0	0	0	0	0	1	0	0	0
2_53839	0	0	0	0	1	2	0	0	0
1_39678	1	0	0	0	0	0	0	0	0
2_13244	0	0	0	0	1	0	0	0	0
2_5260	0	0	0	1	0	0	0	0	0
3_78672	0	0	0	0	0	0	1	0	0
2_53286	0	0	0	0	1	1	0	0	0
2_66640	0	0	0	0	2	0	0	0	0
2_3927	0	0	0	1	0	0	0	0	0
2_35045	0	0	0	1	0	0	0	0	0
2_96001	0	0	0	0	1	0	0	0	0
2_91526	0	0	0	0	0	1	0	0	0
2_16185	0	0	0	0	0	2	0	0	0
2_55297	0	0	0	0	1	0	0	0	0
2_25788	0	0	0	0	0	1	0	0	0
2_99802	0	0	0	0	0	1	0	0	0
2_38248	0	0	0	0	1	0	0	0	0
1_85559	1	0	0	0	0	0	0	0	0
2_65759	0	0	0	1	0	0	0	0	0
2_17695	0	0	0	1	0	0	0	0	0
2_91543	0	0	0	0	0	1	0	0	0
2_24232	0	0	0	1	0	0	0	0	0
2_81687	0	0	0	0	0	1	0	0	0
2_54997	0	0	0	0	1	0	0	0	0
2_86557	0	0	0	1	0	0	0	0	0
2_49141	0	0	0	0	1	0	0	0	0
2_29360	0	0	0	0	0	1	0	0	0
1_67375	0	1	0	0	0	0	0	0	0
2_21114	0	0	0	1	1	0	0	0	0
1_99883	1	0	0	0	0	0	0	0	0
2_89393	0	0	0	0	0	1	0	0	0
2_72234	0	0	0	0	1	0	0	0	0
2_97409	0	0	0	0	0	1	0	0	0
2_88918	0	0	0	0	1	0	0	0	0
2_70281	0	0	0	0	1	0	0	0	0
2_7506	0	0	0	0	0	1	0	0	0
1_46297	0	1	1	0	0	1	0	0	0
2_11766	0	0	0	0	1	0	0	0	0
2_88936	0	0	0	0	1	1	0	0	0
2_31286	0	0	0	1	1	0	0	0	0
2_27831	0	0	0	0	0	1	0	0	0
2_16131	0	0	0	0	0	1	0	0	0
2_75846	0	0	0	0	1	0	0	0	0
2_13660	0	0	0	0	0	1	0	0	0
2_20317	0	0	0	1	0	0	0	0	0
2_51597	0	0	0	2	0	0	0	0	0
2_43776	0	0	0	0	1	0	0	0	0
2_29567	0	0	0	0	1	0	0	0	0
2_20635	0	0	0	0	1	0	0	0	0
2_18994	0	0	0	0	0	1	0	0	0
2_14849	0	0	0	0	0	1	0	0	0
2_67331	0	0	0	1	0	0	0	0	0
1_3855	0	0	1	0	0	0	0	0	0
1_18591	0	1	0	0	0	0	0	0	0
2_46364	0	0	0	0	0	1	0	0	0
2_18681	0	0	0	1	1	0	0	0	0
1_89709	1	0	0	0	0	0	0	0	0
2_35392	0	0	0	0	1	0	0	0	0
2_41594	0	0	0	0	0	1	0	0	0
2_23697	0	0	0	0	0	1	0	0	0
2_46091	0	0	0	0	1	1	0	0	0
2_96831	0	0	0	0	1	1	0	0	0
2_99927	0	0	0	1	0	0	0	0	0
2_3473	0	0	0	0	1	0	0	0	0
1_49895	0	1	0	0	0	0	0	0	0
2_25028	0	0	0	1	0	0	0	0	0
2_61334	0	0	0	0	0	1	0	0	0
2_66953	0	0	0	1	0	1	0	0	0
1_26519	0	0	1	1	1	0	0	0	0
2_75477	0	0	0	0	1	0	0	0	0
2_13188	0	0	0	0	1	0	0	0	0
2_69312	0	0	0	1	1	1	0	0	0
2_14564	0	0	0	0	1	0	0	0	0
2_21757	0	0	0	1	0	0	0	0	0
2_68775	0	0	0	0	1	0	0	0	0
2_85095	0	0	0	0	0	1	0	0	0
2_72674	0	0	0	0	1	0	0	0	0
2_78162	0	0	0	0	0	1	0	0	0
2_19144	0	0	0	0	0	1	0	0	0
2_33506	0	0	0	1	0	0	0	0	0
2_97867	0	0	0	1	0	1	0	0	0
2_7063	0	0	0	0	1	0	0	0	0
2_42007	0	0	0	1	0	0	0	0	0
2_16320	0	0	0	0	1	0	0	0	0
2_51664	0	0	0	1	0	0	0	0	0
2_46059	0	0	0	1	0	0	0	0	0
2_86736	0	0	0	0	1	0	0	0	0
2_36400	0	0	0	0	0	1	0	0	0
2_39331	0	0	0	0	1	1	0	0	0
1_45781	0	0	1	0	0	0	0	0	0
1_63720	1	0	0	1	1	0	0	0	0
2_72872	0	0	0	1	0	0	0	0	0
2_96868	0	0	0	1	0	0	0	0	0
2_82464	0	0	0	1	0	0	0	0	0
2_95212	0	0	0	0	0	1	0	0	0
2_76889	0	0	0	0	1	0	0	0	0
2_7153	0	0	0	0	1	0	0	0	0
2_17202	0	0	0	1	1	0	0	0	0
3_55936	0	0	0	0	0	0	0	0	1
1_31316	0	0	1	0	0	0	0	0	0
2_59095	0	0	0	0	0	1	0	0	0
2_1134	0	0	0	1	0	0	0	0	0
2_63187	0	0	0	1	0	1	0	0	0
2_65712	0	0	0	1	0	0	0	0	0
2_31674	0	0	0	0	0	1	0	0	0
2_44280	0	0	0	1	1	0	0	0	0
2_29810	0	0	0	2	0	0	0	0	0
